Unnamed: 0,SuperMarketNew2004,SuperMarketPre1980,QuickServiceRestaurantNew2004,QuickServiceRestaurantPre1980,PrimarySchoolNew2004,PrimarySchoolPre1980,StripMallNew2004,StripMallPre1980,WarehouseNew2004,WarehousePre1980,Stand-aloneRetailNew2004,Stand-aloneRetailPre1980,SecondarySchoolNew2004,SecondarySchoolPre1980,FullServiceRestaurantNew2004,FullServiceRestaurantPre1980,SmallOfficeNew2004,SmallOfficePre1980,MediumOfficeNew2004,MediumOfficePre1980,LargeOfficeNew2004,LargeOfficePre1980,HospitalNew2004,HospitalPre1980,MidriseApartmentNew2004,MidriseApartmentPre1980,SmallHotelNew2004,SmallHotelPre1980,LargeHotelNew2004,LargeHotelPre1980
304,108.105188173,119.661030706,10.3729834968,11.9858314873,23.5487150398,27.5092915441,6.40836021779,11.3986958808,5.48016743266,6.79803616318,6.96987533825,13.8381820847,50.0613787226,54.6409956911,20.7843173932,23.6176762698,3.07023804688,4.56829176317,53.8376018501,50.430693037,324.094959427,389.691939187,341.373470218,430.683854038,11.1241163685,12.7809162946,48.2820076147,52.7423906179,141.766684529,162.972390484
305,88.6240674322,99.9906125246,10.3704788136,11.9845412325,23.5489829857,27.5097042076,6.40836021779,11.3986958808,5.48016743266,6.79803616318,6.85830981332,13.7303891259,50.0619950528,54.6418133159,20.7888011963,23.6161331909,3.07023804688,4.56829176317,48.4364243056,50.4632007327,324.007913352,389.582324952,341.385060213,430.643585163,11.154031399,12.643314717,49.1492031173,54.1846002815,143.702777489,164.731082802
306,109.205339357,126.979608666,10.3747976534,11.9894573163,23.5583691676,27.5201139662,6.40836021779,11.3986958808,10.3286243282,10.053929757,6.76371975781,13.5425615485,50.080076966,54.6612909755,17.048074425,19.8651676329,3.07023804688,4.56829176317,47.5429870615,51.5876182545,305.638812883,371.193733478,395.254226071,490.198354311,9.75666955169,11.1482628558,40.6297699707,47.0871563098,120.662760612,143.286864295
307,108.625845277,126.386683453,10.3768607585,11.9907747153,23.5604844994,27.5234877065,6.40836021779,11.3986958808,10.3286243282,10.053929757,6.7030690041,13.4315553917,50.0837733832,54.6664347737,17.0457049525,19.8618700199,3.07023804688,4.56829176317,45.4319453986,51.5844049562,305.613607931,371.158657171,395.486599591,490.420983905,9.76837209641,11.0650628956,40.844492673,47.6411932158,120.102498832,143.424298343
308,121.153880857,145.326877601,12.8743347416,14.4873470367,23.5576201715,27.5219619815,13.2295917366,24.8083497066,10.3286243282,10.053929757,14.2584689184,26.3657212347,50.0841448184,54.6681039725,20.8053762074,23.6290168097,3.07023804688,4.56829176317,47.6340736968,51.0728908392,281.213533869,386.842663056,399.511762911,494.425883116,8.26528825791,9.60205752829,27.0094846088,32.5783190005,91.2115746812,108.029711957
309,121.607230259,145.761874856,12.8839268092,14.493296402,23.5575240724,27.522570507,13.2295917366,24.8083497066,10.3286243282,10.053929757,14.2205721085,26.320167521,50.0839986239,54.6671329782,20.8018593756,23.6139346359,3.07023804688,4.56829176317,46.0001093346,51.0728908392,281.189352069,346.736403856,399.803531242,494.75803804,8.28339185159,9.55185763597,27.0678647067,32.6908376748,90.8018195409,109.322041475
310,132.633674484,156.631641379,13.6853628739,15.2959433029,23.8974287161,27.8637599771,13.2295917366,24.8083497066,10.3286243282,10.053929757,14.2030940992,26.2875943372,50.4160592883,54.999975657,21.215251701,24.0477803947,3.07023804688,4.56829176317,46.1898158877,52.2027882917,281.17641287,346.71489759,400.701183874,495.806823976,8.36280088048,9.56957989837,25.8655583065,30.6948715901,86.7482246668,106.509451973
311,139.550894654,163.43533229,13.188648918,14.798957053,23.8941091294,27.8598992206,13.2295917366,24.8083497066,10.3286243282,10.053929757,14.1458885629,26.2159757457,50.5910739573,55.1731653819,21.097108533,23.9271805243,3.07210241076,4.58375562185,43.0975701014,52.2137068847,281.137958895,346.664620241,401.721142546,496.935757141,8.39868858886,9.4909221958,26.1836730973,31.0836610886,87.0432259221,107.763492397
312,129.494624954,153.418521812,13.120540086,14.7306908033,23.5508111149,27.5180347477,17.7770794158,33.7481189238,4.97436759362,6.29223632413,19.1110759498,34.8281426649,50.06415386,54.6470142841,20.8511487252,23.6816234706,2.24639206183,3.44724854094,40.908552018,51.5617425086,281.123622564,346.641612778,385.722653952,480.952329473,8.36286896822,9.34949017033,26.4941030763,31.3935349833,87.0810758296,108.674450575
313,127.029753296,151.006350287,12.8872007476,14.4965676154,23.5512439481,27.519320351,17.7770794158,33.7481189238,4.97436759362,6.29223632413,19.1041497987,34.8281426649,50.0640366532,54.6470004256,20.7970989273,23.6251189957,2.24523000328,3.42834707837,40.8148779498,51.5545391909,281.123131611,346.637906989,385.946848151,481.200115146,8.36390506485,9.31791522313,26.4569964999,31.4764550754,86.6170579292,107.312340285
314,128.250503101,152.270104346,12.9035805739,14.5131577232,23.5707774914,27.5398291312,17.7770794158,33.7481189238,4.97436759362,6.29223632413,19.1698899756,34.8281426649,50.101686923,54.6847518743,17.0684551483,19.8869862468,2.24523000328,3.44024516204,43.0783640153,50.2701435865,281.168652877,346.696931633,382.461873152,477.725378504,8.04837532703,9.14753836292,26.0414430026,31.1763322942,80.6925339055,100.782953378
315,126.578541971,150.632071637,12.9013789582,14.5121289405,23.5699143542,27.5397570388,17.7770794158,33.7481189238,4.97436759362,6.29223632413,19.1531492982,34.8281426649,50.0988334697,54.6817637656,17.0605864317,19.8814230078,2.24523000328,3.40898677997,41.9006146832,50.2701435865,281.151609991,346.676035633,382.392113554,477.619259243,8.06104523175,9.15506986136,26.1711639748,31.1226906974,80.9855833964,99.7233893301
316,124.789904898,148.836813547,10.4056754628,12.0159077434,23.575172854,27.5455439491,17.7770794158,33.7481189238,4.97436759362,6.29223632413,19.1421679787,34.8281426649,50.1080481413,54.6909961754,17.0643773474,19.8846130679,2.24523000328,3.43344913986,31.2149949241,30.7206763558,156.587664714,178.503415131,382.219954608,477.386347229,8.01214451737,9.08798531289,26.2499659011,31.1255848277,81.1664553376,98.7130683495
317,124.596961438,148.643887669,10.3977920562,12.0088149622,23.5745721985,27.5450781753,17.7770794158,33.7481189238,4.97436759362,6.29223632413,19.1291502256,34.8281426649,50.105660413,54.6886454273,17.0603840069,19.882009375,2.24523000328,3.40898677997,31.2979260122,30.7206763558,156.588027136,178.502781605,381.954113986,477.053615447,8.03244934507,9.08734286375,26.3054740103,31.184343772,81.3298360297,97.9049311923
318,122.641114934,146.685903423,10.3906584598,12.0016722896,23.5678803645,27.5382047382,17.7770794158,33.7481189238,4.97436759362,6.29223632413,19.1385196056,34.8281426649,50.0911042496,54.6740477151,17.0534703794,19.8743806219,2.24523000328,3.43156922933,32.4314175376,30.0784785536,156.604790698,178.522984695,342.704309626,432.356848625,8.69706793283,9.78190068925,26.0562228399,30.8108733982,81.1128590601,96.7111554938
319,122.3613556,146.402308589,10.3872541287,11.9986731101,23.5660900224,27.5360419598,17.7770794158,33.7481189238,4.97436759362,6.29223632413,19.1471463348,34.8281426649,50.0865994481,54.669411663,17.0520130131,19.8731706799,2.24523000328,3.40898677997,33.3559957648,30.0784785536,156.618615344,178.539308393,342.298793817,431.867927891,8.68634057075,9.81477598822,25.9618936766,30.6490635419,80.9365176269,94.6347130045
320,122.185802471,146.223163839,10.3451897752,11.9560770992,23.516165986,27.4855230897,17.7770794158,33.7481189238,3.53909525028,3.05453245739,19.1948129739,34.8281426649,49.983803557,54.5663490234,20.7628933905,23.5970132006,2.24523000328,3.40898677997,36.6748893246,30.2390280042,181.117284793,203.048063166,345.725353866,435.233382768,12.3794912532,13.5792815433,27.8914412598,32.2414665135,94.7264216323,107.468891334
321,122.079546786,146.114702764,10.3449895242,11.9554504981,23.5146583231,27.483240224,17.7770794158,33.7481189238,3.24641213723,2.14564273737,19.2319947191,34.8859633596,49.9804685752,54.5626725969,20.7642159665,23.5821880648,2.24523000328,3.40898677997,39.5209223663,30.2390280042,181.168545532,203.111474284,345.551170979,435.029667929,12.3599402256,13.6612075106,27.6825938932,31.6273276398,94.0555002661,106.222851095
322,128.880627338,154.327685563,14.1093363004,15.936471408,27.8014361464,32.7409571145,18.9720917366,31.5578497066,8.16749676841,9.02627304869,18.2748281232,31.2457777325,58.9424831246,65.4977953971,22.8827923189,26.124054591,2.98422598148,4.15661813177,45.8710975818,33.7564134602,187.782996394,202.442799824,331.95173389,424.022956246,18.6678264823,20.4700911632,36.2500932872,43.13203035,116.35605258,132.965286872
323,128.767069135,154.239438052,14.1132865942,15.9398881528,27.8008465354,32.7392460173,18.9720917366,31.5578497066,7.70791213723,7.68831570285,18.286927408,31.2821333428,58.9413975064,65.4964720594,22.8836220284,26.1244472147,2.98422598148,4.15661813177,47.1791502276,33.7564134602,187.80025205,202.469895341,331.865240783,423.849778693,18.6690375616,20.5083997394,36.2415688647,43.0423073517,116.465745468,133.165388628
324,129.987515274,146.771856078,14.112883307,15.9397844321,27.7992235234,32.7365497721,14.4246040574,22.6180804894,8.28497468775,9.15771849778,13.289222463,22.7115965629,58.9384557567,65.4932563623,22.8835159828,26.1242216713,2.1140093842,2.4569416974,16.7876760881,19.0536960766,173.964907265,185.361498137,312.179311355,392.891083542,19.8401180923,21.627045299,44.0212349266,54.9657797923,150.159563663,182.781381222
325,110.217307063,127.015063724,14.1135237424,15.9399010278,27.7984707189,32.7348298628,14.4246040574,22.6180804894,7.70791213723,7.70433209145,13.3017373065,22.7404772658,58.9374809982,65.4920166481,22.8899672371,26.1246719327,2.1140093842,2.4569416974,16.7876760881,19.0536960766,173.964907158,185.361497998,312.151896667,392.763747819,19.8453769827,21.6411059559,44.236900257,55.2317358627,150.489809141,183.82528147
326,99.5871078343,112.099750145,14.1866422916,16.0132325122,27.9062969686,32.8418594818,7.3287903758,9.4338607603,8.38424234313,9.22551139136,5.98564634105,7.74893270815,59.1538385793,65.7081472199,19.214287707,22.4540489739,2.1140093842,2.4569416974,16.7876760881,19.0536960766,161.742709417,173.139300305,308.721172448,389.430118525,19.3607373816,21.1696605738,44.8072941609,57.0866987035,148.319898449,186.537665962
327,97.8392360033,110.491260195,14.1867149847,16.0133739495,27.90563854,32.8405602861,7.3287903758,9.4338607603,7.70791213723,7.71453512351,5.98564634105,7.74893270815,59.1532340779,65.7073192951,19.2080967235,22.448594104,2.1140093842,2.4569416974,16.7876760881,19.0536960766,161.742709262,173.139300151,308.694792441,389.359986458,19.3618230516,21.18229471,44.9354742141,57.3097811513,148.831953986,187.815386812
328,92.8793940284,105.477581205,11.6818171472,13.5088013277,27.8977334812,32.8322189306,7.3287903758,9.4338607603,8.42281084223,9.24812076737,5.98564634105,7.74893270815,59.1382723403,65.6921694421,19.2021646057,22.4427273017,2.1140093842,2.4569416974,16.7876760881,19.0536960766,161.742709631,173.139300509,252.884559196,322.496366311,19.1369219024,20.9807497427,48.2579483011,60.5587458045,154.931847113,194.656408464
329,92.7576081465,105.36493877,11.6770724254,13.5044353735,27.895843772,32.8299537305,7.3287903758,9.4338607603,7.70791213723,7.721857144,5.98564634105,7.74893270815,59.1353071115,65.6890016406,19.1993699979,22.4410661187,2.1140093842,2.4569416974,16.7876760881,19.0536960766,161.742709522,173.139300389,252.731080901,322.274222832,19.142023579,20.990307155,48.3348766707,60.6865537897,155.081609779,195.301982706
330,69.4722271904,77.6618043192,11.6411734689,13.4682983924,27.8359738807,32.7702889359,7.3287903758,9.4338607603,8.44401089463,9.28778237753,5.98564634105,7.74893270815,59.0292782459,65.5833636518,19.1627340648,22.4037015157,2.1140093842,2.4569416974,16.7876760881,19.0536960766,149.520981533,160.917572411,252.424282564,321.919495507,16.3984986043,18.2900612443,47.2118405522,59.5427690924,150.109020036,190.507216112
331,69.8658606761,77.9344551313,11.6392178276,13.466459467,27.8347782834,32.7673680238,7.3287903758,9.4338607603,7.70791213723,7.73103050372,5.98564634105,7.74893270815,59.028968033,65.580130273,19.1602315497,22.4013347841,2.1140093842,2.4569416974,16.7876760881,19.0536960766,149.520981519,160.917572406,252.273232671,321.736276209,16.3904489502,18.3249529912,47.1843032819,59.5255925423,150.06639449,190.679831828
332,51.6446971924,54.5130910922,11.5857328881,13.4131410031,27.7553694985,32.6878820289,7.3287903758,9.4338607603,8.47139064979,9.35456610614,5.98564634105,7.74893270815,58.8574375387,65.40857439,19.1065252307,22.3477585383,2.1140093842,2.4569416974,16.7876760881,19.0536960766,137.297843668,148.694434545,247.155284602,305.245312545,12.8966133019,14.9246588316,35.0616817921,45.9659620753,122.54254253,164.811521624
333,52.2377051306,55.523608398,11.5837476998,13.4116249914,27.7542923341,32.686420798,7.3287903758,9.4338607603,7.70791213723,7.73826188126,5.98564634105,7.74893270815,58.855882889,65.4063436231,19.1043782234,22.3451505338,2.1140093842,2.4569416974,16.7876760881,19.0536960766,137.297843654,148.694434531,247.073525692,305.177950285,12.8973913777,14.9659114818,34.9954711999,45.8415356676,123.345294741,165.266581391
334,70.1991278524,73.9700864385,12.4162959374,14.2454375323,28.1462827889,33.0788490405,7.3287903758,9.4338607603,8.48801353537,9.39498330841,5.98564634105,7.74893270815,59.2986295613,65.8495636277,19.5518710131,22.7930884539,2.1140093842,2.4569416974,16.7876760881,19.0536960766,125.075645902,136.472236786,247.528567264,305.618766467,9.94329598588,12.0906227904,22.6370236939,29.4804136869,85.7825633266,113.881038912
335,66.0926715502,69.8585890245,11.8920172523,13.7230722202,28.0477791687,32.978979887,7.3287903758,9.4338607603,7.70791213723,7.74656342831,5.98564634105,7.74893270815,59.2874841323,65.8364586677,19.4129195427,22.6541624155,2.1140093842,2.4569416974,16.7876760881,19.0536960766,125.075645891,136.472236774,247.520601538,305.596439231,9.94488804311,12.1497354019,22.3555429478,29.1798752103,84.3017971616,111.162429101
336,56.4679395987,60.1176684876,7.02816297757,8.11692369872,27.749656627,32.6813084857,7.5534996038,9.6585699883,8.511847423,9.46837356968,6.28484183022,8.04812819733,58.8479794666,65.3973277473,11.140196511,13.8718984203,2.1140093842,3.6054079315,16.7876760881,19.0536960766,118.96431201,130.360902887,235.644719833,291.066626794,8.0901046668,10.36504675,19.1907795671,24.6050631281,68.8768367926,83.4492139316
337,51.4288613009,55.8645872139,6.83734814656,7.92647697819,27.7490764433,32.6806074516,7.5534996038,9.6585699883,7.70791213723,7.75269775862,6.28484183022,8.04812819733,58.8472520231,70.5076106539,11.1113908211,13.8391165177,2.1140093842,2.4569416974,16.7876760881,19.0536960766,118.964312017,130.360902897,235.587359156,291.004753634,8.09881676611,10.3968569572,19.0608496117,24.423928458,68.0472486367,82.3978689159
338,49.7793124681,54.5202073268,4.80327479584,5.26753187567,27.7480418291,32.6794779892,7.5534996038,9.6585699883,8.52400184222,9.49620826114,6.28484183022,8.09574276926,58.8454508663,65.3941898697,7.3858323598,7.96510092971,2.1140093842,3.88908874959,16.7876760881,19.0536960766,118.96431191,130.360902792,235.249482747,290.962643394,7.81752597468,10.132037528,19.0051453305,24.3838544737,67.9598043451,82.3498925153
339,49.3080605494,54.3715174689,4.82741621418,5.26449720356,27.747570527,32.6789017576,7.5534996038,9.68812585313,7.70791213723,7.75662259205,6.28484183022,8.04812819733,58.844786765,70.5047601078,7.41432888239,7.96265653901,2.1140093842,2.4569416974,16.7876760881,19.0536960766,118.964311962,130.360902846,234.91817299,290.927792975,7.82881548894,10.1517662834,18.9242263337,24.3459268583,67.6163292232,81.8919637532
340,48.9048313075,54.2745018872,4.82828946482,5.26228393751,27.7469478006,32.6782671571,7.5534996038,9.6585699883,8.52874180452,9.51219983776,6.28484183022,8.10798590384,58.8438456847,75.1163271023,7.40973590175,7.95671957384,2.1140093842,3.86805041869,16.7876760881,19.0536960766,118.964311893,130.360902779,234.647358326,290.904015463,7.69163830116,10.0251702626,16.440958243,20.5913267641,58.6882163663,68.5676115887
341,48.5571924886,54.2108123612,4.83524806957,5.26054459706,27.7464284143,32.6777321494,7.5534996038,9.69412370247,7.70791213723,7.76234767475,6.28484183022,8.0859337859,58.8430584014,70.5029099459,7.41710250103,7.95476906145,2.1140093842,2.4569416974,16.7876760881,19.0536960766,118.964311986,130.360902874,234.429994685,290.887896841,7.70049474334,10.0459914874,16.3532702417,20.5798830475,58.5890083874,68.3957566498
342,48.2606613396,54.1683088353,4.83828409708,5.25919553287,27.7458640803,32.6771159719,7.5534996038,9.6585699883,8.54765216477,9.54247802697,6.28484183022,8.17208764348,58.8421613103,78.3556784907,7.41974141408,7.95255380135,2.1140093842,3.86805041869,16.7876760881,19.0536960766,118.964311952,131.640355952,234.251879093,290.875207879,7.63273363469,9.98714686978,16.3037773067,20.6082438791,58.5382607724,68.3271298251
343,48.0024850545,54.1376893064,4.84138188257,5.25802848341,27.745454588,32.6765985862,7.5534996038,9.69725554201,7.70791213723,7.76606509938,6.28484183022,8.10646338401,58.8415011809,70.5009691762,7.4227899717,7.95087766545,2.1140093842,2.4569416974,16.7876760881,19.0536960766,118.964312027,130.360902847,234.103018734,290.864005975,7.63526899413,9.99098967544,16.2708112008,20.6453230223,58.5246540254,68.3226429829
344,51.0900871001,57.4247104354,4.9154570215,5.32893047517,27.8528170755,32.783829224,7.5534996038,9.6585699883,8.55145055586,9.52747056435,6.28484183022,8.17721487082,59.0563796445,78.5694691117,7.49685429418,8.02133255402,2.1140093842,3.86805041869,16.7876760881,19.0536960766,125.07541093,137.752579356,239.141234981,307.307605587,8.67400633948,11.020398957,17.0240432067,21.4934231058,61.7451355086,71.5199252172
345,50.9381991484,57.4551098427,4.91778939992,5.32895148829,27.852870148,32.7838457553,7.5534996038,9.69775506143,7.70791213723,7.76450708317,6.28484183022,8.10913819046,59.0566966724,70.7159867896,7.49923756026,8.02101817866,2.1140093842,2.4569416974,16.7876760881,19.0536960766,125.075410819,136.472001646,239.279103282,307.31694224,8.675357375,11.0154955839,16.9937609313,21.5364614874,61.9236505263,81.9404041708
346,50.5915286545,57.2511625315,6.94762699615,7.98186387836,27.8460994198,32.7770669857,7.5534996038,9.6585699883,8.54691122809,9.50116748943,6.28484183022,8.17813407529,59.0433526536,78.5562716388,11.2203789378,13.9234893524,2.1140093842,3.86805041869,16.7876760881,19.0536960766,137.298314082,149.97672936,239.428824836,307.297522839,10.9332157294,13.2540790586,19.0407008289,23.5327031383,68.0004224109,84.2585465208
347,50.5379282133,57.2949585221,6.90519279472,7.99391254345,27.8475711154,32.778526158,7.5534996038,9.69575560106,7.70791213723,7.76303821074,6.28484183022,8.10616594316,59.046519213,70.7056062322,11.1723737634,13.9134667494,2.1140093842,2.4569416974,16.7876760881,19.0536960766,137.298314004,148.694905169,240.541986783,307.379725291,10.9203894069,13.2143236052,19.0410478851,23.5277335919,68.228669938,82.2193452632
348,65.7702479587,77.795497739,14.1510076673,15.9827624209,27.8563531796,32.7873144257,10.78927907,15.6885443485,8.53226590446,9.43435741429,9.6059422513,16.4503152195,59.0642194959,78.5769681173,19.1672133582,22.4133971443,2.1140093842,3.86805041869,16.7876760881,19.0536960766,161.742004206,174.421309741,277.249134155,355.354805388,13.5650033396,15.8282431564,29.3822872769,36.1973360039,104.204413149,122.968279475
349,66.6943039176,76.6455242426,14.1552636408,15.9870173569,27.8567763286,32.7877872962,10.78927907,15.6885443485,7.70791213723,7.75903439229,9.62073975382,16.5281377509,59.065206389,70.7242747896,19.1640925633,22.415320429,2.1140093842,2.4569416974,16.7876760881,19.0536960766,161.742004299,173.138595273,277.349141176,355.446795952,13.5430179012,15.7697602581,29.4924761311,36.2714458744,104.758763573,121.120226705
350,66.7364388098,74.7693044978,12.8686600725,14.4831920021,23.5386239557,27.4969806494,8.68210405739,15.8685804894,4.04968632028,3.90131091484,9.45802162902,18.1405969406,50.0408582265,67.5790197608,20.7902567231,23.6141731324,0.962509384202,2.48505041869,9.3856760881,10.1491960766,148.333202068,155.846280449,273.357634626,348.74573566,12.2320542223,13.8939437119,34.7171032676,37.0397164538,123.676436486,139.434725523
351,66.9382312288,74.5498884284,12.87047167,14.4842130366,23.5377167254,27.4975553291,8.68210405739,15.8685804894,3.24641213723,2.27101124213,9.35945688715,17.9882937511,50.0376046627,59.7240104799,20.7847687521,23.5974278585,0.962509384202,1.0739416974,9.3856760881,10.1491960766,148.333202083,154.563292952,273.374092619,348.732978009,12.2424986029,13.802973149,35.0718401837,37.4469241839,125.26631394,142.269728317
352,93.4932501094,100.790980806,10.3723180005,11.9847053768,23.5407661036,27.501121259,15.5033355762,29.2782343152,4.00126666331,3.81360718722,16.7918803158,30.7429067843,50.0431275436,54.6189292578,20.7877892399,23.6188606615,0.962509384202,2.54585539518,9.3856760881,10.1491960766,148.33320213,155.840144501,313.088807806,391.216196555,11.1542223757,12.6641672899,48.4979246664,53.0808576498,142.682676489,163.851676502
353,73.9900171126,81.0651546534,10.3687249432,11.9831393512,23.5434246942,27.505301773,15.5033355762,29.2782343152,3.24641213723,2.25469544404,16.7403315002,30.6471560313,50.0468668147,54.6252113467,20.7882184002,23.6168268776,0.962509384202,1.0739416974,9.3856760881,10.1491960766,148.333201981,154.56329285,313.087929701,391.198864729,11.1682558898,12.5642211156,49.0980246093,54.3576406177,144.098666366,167.763035091
354,73.8363505154,80.7991841708,10.3735041039,11.9878355564,23.5519991242,27.5152200279,23.6994740226,46.2589358376,3.95077171747,3.73346205781,25.5547396086,46.6195229709,50.0628785466,54.6431249723,17.0475151634,19.8643496219,0.962509384202,1.68894896551,9.3856760881,10.1491960766,129.999905501,137.505841565,309.360156429,387.466197218,9.7411361294,11.1531391552,40.2639649556,46.8303185006,115.970651916,138.197675263
355,69.3552682739,76.3677860067,10.375696685,11.9896539364,23.5536901524,27.5180560684,23.6994740226,46.2589358376,3.24641213723,2.25004933904,25.5057888206,46.549611087,50.0660546491,54.6464608078,17.0422387946,19.8605292215,0.962509384202,1.0739416974,9.3856760881,10.1491960766,129.999905248,136.229996121,309.49825278,387.614635505,9.75590441557,11.0634194038,40.5831083379,47.3281896936,115.442317126,138.395326422
356,88.571359096,101.977553863,12.8723882863,14.4864697543,23.5516036047,27.517000135,23.6994740226,46.2589358376,3.86804790405,3.57444238253,25.4168228339,46.549611087,50.067678428,54.6483694321,20.7884655503,23.6245754997,0.962509384202,1.71195173037,9.3856760881,10.1491960766,105.5555099,111.785600775,313.375655886,391.507473906,8.34187577847,9.47599594216,27.6892051731,33.2356905189,92.9106472636,116.870845436
357,88.9269313702,102.293124579,12.8841066405,14.493708797,23.5572407193,27.5240367854,23.6994740226,46.2589358376,3.24641213723,2.23188507986,25.4725799447,46.549611087,50.0779309963,54.6595154027,20.8021836109,23.6333630249,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555509688,111.785600571,313.684211026,391.846795659,8.28077666148,9.44360085073,27.2089918954,33.0037852967,91.2817991625,118.819850905
358,100.625368281,113.832024029,13.683976074,15.2939690771,23.8904558004,27.858515967,23.6994740226,46.2589358376,3.77210631047,3.29185744637,25.4143112347,46.549611087,50.396880265,54.9790408469,21.2120406663,24.0285388738,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555980247,111.786071116,314.294031611,392.498797634,8.44461758659,9.38473907902,26.4692955642,31.615327809,91.8939306441,118.874773865
359,106.982199398,120.126860784,13.2012116339,14.8115035975,23.9035548246,27.8716181694,23.6994740226,46.2589358376,3.24641213723,2.20245851108,25.4143112347,46.549611087,50.6004976518,55.1807751708,21.1084828694,23.9448807692,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555979993,111.786070897,314.847534002,393.07253955,8.4165988336,9.34296228874,26.3984645956,31.5995272025,92.5770910346,117.812206466
360,110.81603336,128.334311574,13.1346075533,14.7444410083,23.5543022871,27.5237720676,23.6994740226,46.2589358376,3.69026433174,3.06844949266,25.4143112347,46.549611087,50.0657802656,54.6468079876,20.8581586606,23.6854523742,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555980022,111.786071086,314.351207215,392.614407694,8.3550092495,9.22363921624,26.566179949,31.6476974012,92.7581196331,116.550107897
361,108.488453846,125.927529658,12.8959943024,14.5046544677,23.5550994646,27.5255477479,23.6994740226,46.2589358376,3.24641213723,2.18776141089,25.4143112347,46.549611087,50.0660586801,54.6471353102,20.8030171887,23.6337330128,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555980146,111.786071012,314.408464678,392.687230559,8.41239283651,9.20196354255,26.6765690393,31.7431684473,92.0907546712,114.846390797
362,110.240948466,127.835606789,12.9122988231,14.5217450653,23.5750201876,27.5463570122,23.6994740226,46.2589358376,3.62411896623,2.98117158474,25.4143112347,46.549611087,50.1044764861,54.6856080559,17.0736158947,19.8927947045,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.556685649,111.786776476,311.253430162,389.70840369,8.30333886535,8.94656250033,26.9083741712,32.3249430282,82.7344455887,102.900616202
363,108.473393034,126.110486365,12.9123282745,14.5224105911,23.5758766801,27.5480348889,23.6994740226,46.2589358376,3.24641213723,2.17323314629,25.4143112347,46.549611087,50.1046957739,54.6860896653,17.0679371838,19.8889872366,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.556685617,111.78677647,311.692384222,390.250873698,8.33699199672,8.92592576247,26.9914548501,32.4829728247,82.4436649627,102.129802462
364,107.27029302,124.887303755,10.4177231965,12.0278523119,23.5828400705,27.5556327071,23.6994740226,46.2589358376,3.59685660266,2.95947834809,25.4143112347,46.549611087,50.1166260299,54.6981902457,17.0725977271,19.8936735363,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555980227,111.786071101,312.195094146,390.855128576,8.10015562302,8.87082804272,26.5856985821,32.0010455424,81.6117514002,99.9773030491
365,107.275698037,124.896525573,10.4097381908,12.0213178469,23.5818051004,27.5550043393,23.6994740226,46.2589358376,3.24641213723,2.19595210173,25.4143112347,46.549611087,50.1129070378,54.6945565004,17.0684284557,19.8906273793,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555980115,111.78607098,312.361149091,391.062429791,7.99519430671,8.92274930705,26.2974389084,31.4296110672,80.0306060167,97.4644885633
366,105.473850667,123.098010417,10.40269948,12.0139429463,23.5744657708,27.5476445271,23.6994740226,46.2589358376,3.63994234882,2.97196005147,25.4143112347,46.549611087,50.0968576906,54.6783563772,17.0613034037,19.8830790789,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555509771,111.785600654,312.610362722,391.371159359,8.83188931288,9.59355927879,26.466547922,31.377202872,79.8876005964,97.2148851196
367,105.654987592,123.284661988,10.402013272,12.0129354014,23.5749845524,27.5477862148,23.6994740226,46.2589358376,3.24641213723,2.19041449574,25.4143112347,46.549611087,50.0966403907,54.6781530561,17.0624909277,19.8834133813,0.962509384202,1.0739416974,9.3856760881,10.1491960766,105.555509735,111.785600606,312.998673371,391.818846745,8.81896683419,9.60397311511,26.4158285449,31.3283822995,79.7185300706,96.9503001971
368,105.925646732,123.562026685,10.3617140432,11.9728884914,23.5269662855,27.4990691734,23.6994740226,46.2589358376,3.66729991879,3.06756147556,25.4143112347,46.549611087,49.9973945933,54.5788364978,20.774674719,23.6109258879,0.962509384202,1.0739416974,9.3856760881,10.1491960766,129.99990549,136.229996373,300.900241138,379.833165981,12.5126631054,13.3267200172,28.4052886251,33.0435023455,94.0487813313,111.167832971
369,106.18500458,123.829298985,10.3633700287,11.9741219171,23.5266938973,27.4979154557,23.6994740226,46.2589358376,3.24641213723,2.2070324126,25.4395016789,46.549611087,49.9962756725,54.5775592252,20.7792460685,23.5964516544,0.962509384202,1.0739416974,9.3856760881,10.1491960766,129.999905258,136.229996134,301.473219433,380.565662394,12.390685294,13.4022615662,28.1121001132,32.3072817033,93.2358952277,109.613094555
